Organism/Name	TaxID	BioProject_Accession	BioProject_ID	Group	SubGroup	Size_(Mb)	GC%	Assembly_Accession	Chromosomes	Organelles	Plasmids	WGS	Scaffolds	Genes	Proteins	Release_Date	Modify_Date	Status	Center	BioSample_Accession
Plasmodium_berghei	5821	PRJNA146	146	Protists	Apicomplexans	17.9546	23.7	GCA_000005395.1	-	-	-	CAAI01	7479	10024	9821	2004/11/15	2015/01/30	Scaffold	Sanger_Institute	SAMEA3138182
Plasmodium_chabaudi_chabaudi	31271	PRJNA147	147	Protists	Apicomplexans	16.8934	24.3	GCA_000003075.2	-	-	-	CAAJ01	10690	14880	14747	2004/11/12	2015/01/30	Scaffold	Sanger_Institute	SAMEA3138178
Plasmodium_falciparum_3D7	36329	PRJNA13173	13173	Protists	Apicomplexans	23.2703	19.363	GCA_000002765.1	14	1	-	-	15	5512	5337	1998/12/17	2014/11/14	Chromosome	Plasmodium_falciparum_Genome_Sequencing_Consortium	-
Plasmodium_falciparum_Dd2	57267	PRJNA17829	17829	Protists	Apicomplexans	20.8756	22.9	GCA_000149795.1	-	-	-	AASM01	2837	5480	5139	2006/09/08	2015/08/11	Scaffold	Broad_Institute	SAMN02953660
Plasmodium_falciparum_VS/1	478864	PRJNA20867	20867	Protists	Apicomplexans	18.8876	21.8	GCA_000150295.1	-	-	-	ABGS01	5856	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953700
Plasmodium_falciparum_Senegal_V34.04	478863	PRJNA20865	20865	Protists	Apicomplexans	13.2408	21.3	GCA_000150315.1	-	-	-	ABGT01	4329	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953701
Plasmodium_falciparum_RO-33	5834	PRJNA20863	20863	Protists	Apicomplexans	13.7141	23.1	GCA_000150335.1	-	-	-	ABGU01	4991	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953702
Plasmodium_falciparum_K1	5839	PRJNA20861	20861	Protists	Apicomplexans	13.2909	21.8	GCA_000150355.1	-	-	-	ABGV01	4772	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953703
Plasmodium_falciparum_FCC-2/Hainan	478862	PRJNA20859	20859	Protists	Apicomplexans	12.9639	23.5	GCA_000150375.1	-	-	-	ABGW01	4956	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953704
Plasmodium_falciparum_D10	478861	PRJNA20857	20857	Protists	Apicomplexans	13.3751	22.2	GCA_000150395.1	-	-	-	ABGX01	4471	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953705
Plasmodium_falciparum_D6	478860	PRJNA20853	20853	Protists	Apicomplexans	13.2165	22.4	GCA_000150415.1	-	-	-	ABGY01	5011	-	-	2007/11/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953706
Plasmodium_knowlesi_strain_H	5851	PRJEA28803	28803	Protists	Apicomplexans	23.4622	39.1684	GCA_000006355.1	14	-	-	-	14	5161	5102	2008/07/04	2015/01/22	Chromosome	Wellcome_Trust_Sanger_Institute	SAMEA2272753
Plasmodium_vivax	5855	PRJNA150	150	Protists	Apicomplexans	27.0137	42.2825	GCA_000002415.2	14	1	-	AAKM01	2748	5478	5392	2005/09/20	2009/11/11	Chromosome	TIGR	SAMN02953638
Babesia_bovis	5865	PRJNA18731	18731	Protists	Apicomplexans	8.17971	41.6127	GCA_000165395.1	2	2	-	AAXT01	14	3781	3706	2007/08/06	2010/03/10	Chromosome	The_J._Craig_Venter_Institute	SAMN02953679
Theileria_annulata	5874	PRJNA153	153	Protists	Apicomplexans	8.35843	32.6263	GCA_000003225.1	5	-	-	-	8	5010	4950	2005/05/15	2011/05/17	Chromosome	The_Sanger_Institute	SAMEA3138180
Theileria_parva	5875	PRJNA16138	16138	Protists	Apicomplexans	8.34761	34.0411	GCA_000165365.1	2	1	-	AAGK01	9	4141	4061	2005/06/30	2010/03/10	Chromosome	TIGR	SAMN02953620
Encephalitozoon_cuniculi_GB-M1	284813	PRJNA13833	13833	Fungi	Other_Fungi	2.49752	47.3005	GCA_000091225.1	11	-	-	-	11	2029	1996	2001/02/05	2015/02/27	Chromosome	Genoscope	SAMEA3138295
Encephalitozoon_cuniculi_EC3	989655	PRJNA63207	63207	Fungi	Other_Fungi	2.2647	46.8	GCA_000221245.2	-	-	-	AEWR01	60	-	-	2011/07/22	2014/08/11	Contig	Broad_Institute	SAMN02981314
Encephalitozoon_cuniculi_EC2	989654	PRJNA63205	63205	Fungi	Other_Fungi	2.28123	46.9	GCA_000221265.2	-	-	-	AEWQ01	54	-	-	2011/07/22	2014/08/11	Contig	Broad_Institute	SAMN02981313
Encephalitozoon_cuniculi_EC1	986730	PRJNA63135	63135	Fungi	Other_Fungi	2.28811	46.9	GCA_000221285.2	-	-	-	AEWD01	71	-	-	2011/07/22	2014/08/11	Contig	Broad_Institute	SAMN02981306
Anopheles_gambiae_str._PEST	180454	PRJNA1438	1438	Animals	Insects	265.027	44.5151	GCA_000005575.1	5	1	-	AAAB01	8145	13184	14099	2002/03/22	2011/09/28	Chromosome	The_International_Consortium_for_the_Sequencing_of_Anopheles_Genome	SAMN02952903
Anopheles_gambiae_M	377271	PRJNA20295	20295	Animals	Insects	224.417	44.7	GCA_000150765.1	-	-	-	ABKP02	10521	-	-	2008/02/22	2014/08/06	Scaffold	Washington_University_Genome_Sequencing_Center	SAMN02953721
Anopheles_gambiae_S	377270	PRJNA20301	20301	Animals	Insects	236.403	44.5	GCA_000150785.1	-	-	-	ABKQ02	13042	-	-	2008/02/22	2014/08/06	Scaffold	J._Craig_Venter_Institute	SAMN02953722
Apis_mellifera	7460	PRJNA10625	10625	Animals	Insects	250.287	34.1338	GCA_000002195.1	16	1	-	AADG06	5645	13885	22456	2003/12/19	2014/08/04	Chromosome	Human_Genome_Sequencing_Center	SAMN00002455
Homo_sapiens	9606	PRJNA1431	1431	Animals	Mammals	2863.65	41.1991	GCA_000002115.2	24	-	-	AADD01	4940	-	-	2004/02/03	2014/08/11	Chromosome	Celera_Genomics	SAMN02981219
Homo_sapiens	9606	PRJNA19621	19621	Animals	Mammals	2844	40.3433	GCA_000002125.2	24	-	-	ABBA01	4530	-	-	2007/05/22	2014/04/25	Chromosome	J._Craig_Venter_Institute	SAMN02981236
Homo_sapiens	9606	PRJNA19621	19621	Animals	Mammals	3251.72	40.8848	GCA_000212995.1	24	-	-	ABSL01	187643	-	-	2008/08/05	2014/08/11	Chromosome	J._Craig_Venter_Institute	SAMN02981236
Homo_sapiens	9606	PRJNA176729	176729	Animals	Mammals	3037.87	41.5359	GCA_000306695.2	23	1	-	AMYH02	163	52642	44095	2012/10/19	2016/06/06	Chromosome	Washington_University_School_of_Medicine	SAMN02205338
Homo_sapiens	9606	PRJNA1431	1431	Animals	Mammals	2992.79	43.9	GCA_000365445.1	-	-	-	AADC01	54061	-	-	2004/02/04	2014/08/11	Chromosome	Celera_Genomics	SAMN02981219
Homo_sapiens	9606	PRJNA42199	42199	Animals	Mammals	2911.24	41.1	GCA_000004845.2	-	-	-	ADDF02	125643	-	-	-	-	Scaffold	Beijing_Genomics_Institute	SAMN00003318
Homo_sapiens	9606	PRJNA42201	42201	Animals	Mammals	2676.01	40.4	GCA_000005465.1	-	-	-	DAAB01	314786	-	-	2009/12/14	2010/06/21	Scaffold	Beijing_Genomics_Institute	-
Homo_sapiens	9606	PRJNA59877	59877	Animals	Mammals	2786.26	41.1	GCA_000185165.1	-	-	-	AEKP01	11393	-	-	-	-	Scaffold	Broad_Institute	SAMN02981291
Homo_sapiens	9606	PRJNA213624	213624	Animals	Mammals	17.1294	42.5	GCA_000442295.1	-	-	-	AUXG01	170	-	-	-	-	Scaffold	Roche	SAMN02258483
Mus_musculus	10090	PRJNA11785	11785	Animals	Mammals	2775.06	42.5803	GCF_000002165.2	21	-	-	AAHY01	13033	43359	30240	2005/07/07	2014/08/26	Chromosome	Celera_Genomics	SAMN03004379
Mus_musculus	10090	PRJNA59879	59879	Animals	Mammals	2505.02	42.3	GCA_000185105.2	-	-	-	AEKQ02	2314	-	-	2011/01/03	2014/08/11	Scaffold	Broad_Institute	SAMN02981292
Mus_musculus	10090	PRJNA59879	59879	Animals	Mammals	2561.49	42.4	GCA_000185125.1	-	-	-	AEKR01	41268	-	-	2011/01/04	2014/08/11	Scaffold	Broad_Institute	SAMN02981292
Mus_musculus	10090	PRJNA60381	60381	Animals	Mammals	2578.29	42.5	GCA_000350445.1	-	-	-	AHBB01	9129	-	-	2013/04/02	2013/04/05	Scaffold	Broad_Institute	SAMN00190744
Mus_musculus	10090	PRJNA13183	13183	Animals	Mammals	2477.64	41.7	GCA_000181195.1	-	-	-	CAAA01	-	-	-	2002/05/15	2002/05/15	Contig	Mouse_Genome_Sequencing_Consortium	SAMEA3138312
Mus_musculus	10090	PRJDB1093	197498	Animals	Mammals	1195.48	41.5	GCA_000389885.1	-	-	-	BAAG01	1237600	-	-	2013/04/19	2015/11/25	Scaffold	Research_Organization_of_Information_and_Systems	SAMD00039117
Aspergillus_terreus_NIH2624	341663	PRJNA15631	15631	Fungi	Ascomycetes	29.364	52.8	GCA_000149615.1	-	-	-	AAJN01	27	10551	10401	2005/09/09	2014/08/06	Scaffold	Broad_Institute	SAMN02953635
Aspergillus_terreus_ATCC_20542	285217	PRJNA187	187	Fungi	Ascomycetes	0.13852	53.8	GCA_000166915.1	-	-	-	AABT01	175	-	-	2002/12/19	2014/08/06	Contig	Microbia	SAMN02953582
Thalassiosira_pseudonana_CCMP1335	296543	PRJNA191	191	Other	Other	32.4374	46.905	GCA_000149405.2	20	-	-	AAFD02	64	11771	11673	2004/10/07	2009/07/28	Chromosome	Diatom_Consortium	SAMN02744045
Dictyostelium_discoideum_AX4	352472	PRJNA201	201	Protists	Other_Protists	34.205	22.4631	GCA_000004695.1	6	1	1	AAFI02	41	13961	13315	2005/03/03	2014/08/06	Chromosome	The_Dictyostelium_discoideum_Sequencing_Consortium	SAMN02953606
Guillardia_theta_CCMP2712	905079	PRJNA53577	53577	Other	Other	87.1453	52.9	GCA_000315625.1	-	-	-	AEIE01	669	24923	24822	2012/11/02	2014/08/01	Scaffold	JGI	SAMN00116900
Fusarium_graminearum_PH-1	229533	PRJNA13839	13839	Fungi	Ascomycetes	36.3541	48.3563	GCA_000240135.1	-	1	-	AACM01	11	11624	11628	2003/05/09	2014/08/06	Scaffold	International_Gibberella_zeae_Genomics_Consortium	-
Saccharomyces_bayanus_623-6C	226231	PRJNA1443	1443	Fungi	Ascomycetes	11.8653	40.2	GCA_000167035.1	-	-	-	AACG02	586	-	-	2003/05/22	2014/08/06	Scaffold	Washington_University_School_of_Medicine	SAMN02953590
Saccharomyces_mikatae_IFO_1815	226126	PRJNA374	374	Fungi	Ascomycetes	11.4703	38	GCA_000166975.1	-	-	-	AABZ01	1648	-	-	2003/03/28	2014/08/06	Contig	Broad_Institute	SAMN02953585
Saccharomyces_mikatae_IFO_1815	226126	PRJNA9601	9601	Fungi	Ascomycetes	10.7717	38.1	GCA_000167055.1	-	-	-	AACH01	2808	-	-	2003/05/22	2014/08/06	Scaffold	Washington_University_School_of_Medicine	SAMN02953591
Cryptococcus_neoformans_var._neoformans_JEC21	214684	PRJNA13856	13856	Fungi	Basidiomycetes	19.0519	48.5368	GCA_000091045.1	14	-	-	-	14	6617	6475	2005/01/07	2015/11/20	Chromosome	TIGR	SAMN03081418
Cryptococcus_neoformans_var._neoformans_B-3501A	283643	PRJNA12386	12386	Fungi	Basidiomycetes	19.6998	48.5884	GCA_000149385.1	14	-	-	AAEY01	14	13218	13156	2004/07/13	2014/08/06	Chromosome	Stanford_University	SAMN02953604
Magnaporthe_oryzae_70-15	242507	PRJNA13840	13840	Fungi	Ascomycetes	40.9791	51.5882	GCA_000002495.2	7	-	-	AACU03	53	13184	12989	2003/10/31	2016/03/31	Chromosome	International_Rice_Blast_Genome_Consortium	SAMN02953596
Magnaporthe_oryzae_Y34	1143189	PRJNA82691	82691	Fungi	Ascomycetes	38.8724	51.3	GCA_000292585.1	-	-	-	AHZS01	1198	12862	12860	2012/08/21	2014/08/11	Scaffold	China_Agricultural_University	SAMN02981398
Magnaporthe_oryzae_P131	1143193	PRJNA82693	82693	Fungi	Ascomycetes	37.955	51.4	GCA_000292605.1	-	-	-	AHZT01	1822	12713	12713	2012/08/21	2014/08/11	Scaffold	China_Agricultural_University	SAMN02981399
Magnaporthe_oryzae_4091-5-8	1274781	PRJNA184380	184380	Fungi	Ascomycetes	37.5191	50.6	GCA_000376765.1	-	-	-	AOCH01	-	-	-	2013/04/22	2014/08/11	Contig	Seoul_National_University	SAMN02981493
Magnaporthe_oryzae_HN19311	1405377	PRJNA209870	209870	Fungi	Ascomycetes	36.6575	51.8	GCA_000475075.1	-	-	-	ATNT01	2998	-	-	2013/10/21	2014/01/06	Scaffold	The_Ohio_State_University,_Department_of_Plant_Pathology	SAMN02216973
Takifugu_rubripes	31033	PRJNA1434	1434	Animals	Fishes	391.485	45.8414	GCA_000180615.2	22	1	-	CAAB02	7091	23164	31052	2002/08/22	2011/07/12	Chromosome	The_Fugu_Genome_Sequencing_Consortium	SAMEA3138310
Ciona_savignyi	51511	PRJNA1435	1435	Animals	Other_Animals	587.353	37.5	GCA_000149265.1	-	-	-	AACT01	34009	-	-	2003/10/24	2014/08/05	Scaffold	Broad_Institute	SAMN02952906
Plasmodium_yoelii_yoelii	73239	PRJNA1436	1436	Protists	Apicomplexans	23.1254	24.7	GCA_000003085.2	-	-	-	AABL01	5687	7396	7353	2002/10/03	2014/08/05	Contig	TIGR	SAMN02952904
Saccharomyces_paradoxus_NRRL_Y-17217	226125	PRJNA1440	1440	Fungi	Ascomycetes	11.8726	38.7	GCA_000166955.1	-	-	-	AABY01	832	-	-	2003/03/28	2014/08/06	Contig	Broad_Institute	SAMN02953584
Saccharomyces_kudriavzevii_FM1066	1163645	PRJNA42347	42347	Fungi	Ascomycetes	8.72945	44.4	GCA_000256765.1	-	-	-	AJHS01	1633	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829192
Saccharomyces_kudriavzevii_IFO_1802	226230	PRJNA1442	1442	Fungi	Ascomycetes	11.1891	39.8	GCA_000167075.2	-	-	-	AACI03	2054	3764	3764	2003/05/22	2014/08/06	Scaffold	Washington_University_School_of_Medicine	SAMN02953592
Saccharomyces_kudriavzevii_FM1056	1163633	PRJNA42347	42347	Fungi	Ascomycetes	10.0757	42.3	GCA_000256055.1	-	-	-	AJHP01	1780	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829180
Saccharomyces_kudriavzevii_FM1057	1163634	PRJNA42347	42347	Fungi	Ascomycetes	9.31839	42.9	GCA_000256745.1	-	-	-	AJHQ01	1717	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829181
Saccharomyces_kudriavzevii_FM1062	1163641	PRJNA42347	42347	Fungi	Ascomycetes	9.09322	43.5	GCA_000256785.1	-	-	-	AJHR01	1673	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829188
Saccharomyces_kudriavzevii_FM1073	1163639	PRJNA42347	42347	Fungi	Ascomycetes	9.38638	42.2	GCA_000256805.1	-	-	-	AJHW01	1706	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829186
Saccharomyces_kudriavzevii_FM1071	1165457	PRJNA42347	42347	Fungi	Ascomycetes	10.0825	40.5	GCA_000256825.1	-	-	-	AJHU01	1785	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829604
Saccharomyces_kudriavzevii_FM1072	1163638	PRJNA42347	42347	Fungi	Ascomycetes	10.0348	41.3	GCA_000256845.1	-	-	-	AJHV01	1781	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829185
Saccharomyces_kudriavzevii_FM1069	1163632	PRJNA42347	42347	Fungi	Ascomycetes	10.4009	39.8	GCA_000256865.1	-	-	-	AJHT01	1806	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829179
Saccharomyces_kudriavzevii_FM1076	1163643	PRJNA42347	42347	Fungi	Ascomycetes	10.0321	41.8	GCA_000256885.1	-	-	-	AJHZ01	1778	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829190
Saccharomyces_kudriavzevii_FM1075	1163642	PRJNA42347	42347	Fungi	Ascomycetes	9.54964	42.7	GCA_000256905.1	-	-	-	AJHY01	1735	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829189
Saccharomyces_kudriavzevii_FM1074	1163640	PRJNA42347	42347	Fungi	Ascomycetes	9.64686	41.4	GCA_000256925.1	-	-	-	AJHX01	1739	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829187
Saccharomyces_kudriavzevii_FM1094	1165458	PRJNA42347	42347	Fungi	Ascomycetes	8.57223	43.9	GCA_000256965.1	-	-	-	AJID01	1605	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829605
Saccharomyces_kudriavzevii_FM1077	1163644	PRJNA42347	42347	Fungi	Ascomycetes	10.2875	40.5	GCA_000256985.1	-	-	-	AJIA01	1803	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829191
Saccharomyces_kudriavzevii_FM1078	1163636	PRJNA42347	42347	Fungi	Ascomycetes	10.2117	40.3	GCA_000257005.1	-	-	-	AJIB01	1794	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829183
Saccharomyces_kudriavzevii_FM1079	1163637	PRJNA42347	42347	Fungi	Ascomycetes	9.92267	40.9	GCA_000257025.1	-	-	-	AJIC01	1757	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829184
Saccharomyces_kudriavzevii_ZP591	1165456	PRJNA42347	42347	Fungi	Ascomycetes	10.6821	39.9	GCA_000257045.1	-	-	-	AJIH01	1814	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829603
Saccharomyces_kudriavzevii_IFO1803	1163648	PRJNA42347	42347	Fungi	Ascomycetes	10.3644	40.5	GCA_000257065.1	-	-	-	AJIG01	1798	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829195
Saccharomyces_kudriavzevii_IFO10991	1163647	PRJNA42347	42347	Fungi	Ascomycetes	10.4793	40.5	GCA_000257085.1	-	-	-	AJIF01	1818	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829194
Saccharomyces_kudriavzevii_IFO10990	1163646	PRJNA42347	42347	Fungi	Ascomycetes	10.5207	40.6	GCA_000257105.1	-	-	-	AJIE01	1817	-	-	2012/03/23	2012/04/20	Scaffold	University_of_Colorado_Denver_Health_Sciences_Center	SAMN00829193
Naumovozyma_castellii_CBS_4309	1064592	PRJEA70625	70625	Fungi	Ascomycetes	11.2195	36.7559	GCA_000237345.1	10	-	-	-	10	5870	5592	2011/08/01	2015/02/27	Chromosome	Wolfe_Laboratory,_Smurfit_Institute_of_Genetics,_Trinity_College_Dublin	SAMEA2271985
Naumovozyma_castellii_NRRL_Y-12630	226301	PRJNA1444	1444	Fungi	Ascomycetes	11.2423	36.9	GCA_000167015.1	-	-	-	AACF01	570	-	-	2003/05/22	2014/08/06	Scaffold	Washington_University_School_of_Medicine	SAMN02953589
Lachancea_kluyveri_NRRL_Y-12651	226302	PRJNA1445	1445	Fungi	Ascomycetes	11.5091	41.6535	GCA_000149225.1	8	-	-	AACE03	32	-	-	2003/05/22	2014/08/06	Chromosome	Washington_University_School_of_Medicine	SAMN02953588
Coprinopsis_cinerea_okayama7#130	240176	PRJNA1447	1447	Fungi	Basidiomycetes	36.1926	51.6	GCA_000182895.1	-	-	-	AACS02	68	13651	13356	2003/07/30	2014/08/06	Contig	Broad_Institute	SAMN02953595
Rattus_norvegicus	10116	PRJNA13999	13999	Animals	Mammals	2616.42	42.3564	GCF_000002265.2	21	-	-	AAHX01	7271	34589	26739	2005/07/08	2014/08/07	Chromosome	Celera_Genomics	SAMN03000701
Rattus_norvegicus	10116	PRJNA18689	18689	Animals	Mammals	21.5875	43.5	GCA_000180715.1	-	-	-	AAXM01	23012	-	-	2007/04/10	2014/08/11	Scaffold	STAR_-_a_SNP_and_haplotype_map_for_the_rat	SAMN02981232
Rattus_norvegicus	10116	PRJNA18695	18695	Animals	Mammals	22.3969	42.6	GCA_000180775.1	-	-	-	AAXO01	-	-	-	2007/04/10	2014/08/11	Contig	STAR_-_a_SNP_and_haplotype_map_for_the_rat	SAMN02981234
Rattus_norvegicus	10116	PRJNA18687	18687	Animals	Mammals	27.2481	44.1	GCA_000180795.1	-	-	-	AAXL01	31928	-	-	2007/04/10	2014/08/11	Scaffold	STAR_-_a_SNP_and_haplotype_map_for_the_rat	SAMN02981231
Rattus_norvegicus	10116	PRJNA18691	18691	Animals	Mammals	48.7205	42.2	GCA_000181015.1	-	-	-	AAXN01	72867	-	-	2007/04/10	2014/08/11	Scaffold	STAR_-_a_SNP_and_haplotype_map_for_the_rat	SAMN02981233
Rattus_norvegicus	10116	PRJNA18693	18693	Animals	Mammals	50.2245	41.4	GCA_000181035.1	-	-	-	AAXP01	-	-	-	2007/04/10	2014/08/11	Contig	STAR_-_a_SNP_and_haplotype_map_for_the_rat	SAMN02981235
Eremothecium_gossypii_ATCC_10895	284811	PRJNA13834	13834	Fungi	Ascomycetes	9.11931	51.6989	GCA_000091025.4	7	1	-	-	8	5356	4776	2004/03/04	2014/10/01	Complete_Genome	Biozentrum,_University_of_Basel,_Switzerland	SAMN03081415
Branchiostoma_floridae	7739	PRJNA20249	20249	Animals	Other_Animals	521.895	41.8	GCA_000003815.1	-	-	-	ABEP02	398	28627	28623	2008/04/24	2014/08/06	Scaffold	DOE_Joint_Genome_Institute	SAMN02953694
Bombyx_mori	7091	PRJDA20217	20217	Animals	Insects	481.819	38.7993	GCA_000151625.1	-	1	-	BABH01	43463	15279	19618	2008/04/23	2015/09/18	Scaffold	The_international_silkworm_genome_sequencing_consortium	SAMD00036537
Bombyx_mori	7091	PRJNA13125	13125	Animals	Insects	397.687	37.8	GCA_000151715.1	-	-	-	AADK01	23156	-	-	2004/10/12	2014/08/05	Scaffold	Southwest_Agricultural_University,_China	SAMN02952907
Bombyx_mori	7091	PRJNA12259	12259	Animals	Insects	381.906	37.4	GCA_000181175.1	-	-	-	BAAB01	-	-	-	2004/04/27	2015/12/22	Contig	International_Lepidopteran_Genome_Project	SAMD00036521
Bombyx_mori	7091	PRJDA49727	49727	Animals	Insects	1.38918	44.9	GCA_000325555.1	-	-	-	BABU01	479	-	-	2012/04/11	2015/09/16	Contig	The_University_of_Tokyo	SAMD00036543
Felis_catus	9685	PRJNA32759	32759	Animals	Mammals	3160.29	45.31	GCA_000003115.1	19	-	-	ACBE01	104434	-	-	2009/01/14	2014/08/21	Chromosome	NHGRI/Genome_Technology_Branch	SAMN03000705
Cyanidioschyzon_merolae_strain_10D	280699	PRJNA10792	10792	Other	Other	16.5467	55.0171	GCA_000091205.1	20	-	-	-	20	6170	4803	2004/04/09	2016/04/21	Complete_Genome	National_Institute_of_Genetics,_Japan	-
Xenopus_tropicalis	8364	PRJNA12348	12348	Animals	Amphibians	1437.53	40.5	GCA_000004195.2	-	1	-	AAMC02	7728	27449	40354	2009/11/13	2016/06/15	Scaffold	DOE_Joint_Genome_Institute	SAMN00000117
Ovis_aries	9940	PRJNA33937	33937	Animals	Mammals	2860.5	46.3194	GCA_000005525.1	27	-	-	ACIV01	1331	-	-	2010/02/09	2014/08/26	Chromosome	International_Sheep_Genomics_Consortium	SAMN03004385
Sus_scrofa	9823	PRJNA13421	13421	Animals	Mammals	2808.53	42.452	GCA_000003025.4	20	1	-	AEMK01	9906	38792	47400	2008/07/11	2014/08/06	Chromosome	The_Swine_Genome_Sequencing_Consortium_(SGSC)	SAMN02953785
Sus_scrofa	9823	PRJNA176189	176189	Animals	Mammals	2358.02	41.7	GCA_000331475.1	-	-	-	AOCR01	-	-	-	2013/01/10	2013/11/06	Contig	GlaxoSmithKline	SAMN01731602
Canis_lupus_familiaris	9615	PRJNA13179	13179	Animals	Mammals	2410.98	41.3022	GCA_000002285.2	39	1	-	AAEX03	3310	30186	47089	2004/07/10	2014/08/06	Chromosome	Dog_Genome_Sequencing_Consortium	SAMN02953603
Canis_lupus_familiaris	9615	PRJNA10628	10628	Animals	Mammals	1517.48	41.1	GCA_000181415.1	-	-	-	AACN01	-	-	-	2003/09/27	2014/08/26	Contig	TIGR	SAMN03004377
Canis_lupus_familiaris	9615	PRJNA176193	176193	Animals	Mammals	2254.63	40.7	GCA_000331495.1	-	-	-	AOCS01	-	-	-	2013/01/10	2013/11/06	Contig	GlaxoSmithKline	SAMN01737209
Lachancea_waltii_NCYC_2644	262981	PRJNA10734	10734	Fungi	Ascomycetes	10.9121	44.3	GCA_000167115.1	-	-	-	AADM01	713	-	-	2004/03/15	2014/08/06	Contig	Broad_Institute	SAMN02953599
Coccidioides_posadasii_C735_delta_SOWgp	222929	PRJNA9616	9616	Fungi	Ascomycetes	27.0134	46.6	GCA_000151335.1	-	-	-	ACFW01	55	7255	7229	2009/06/17	2014/08/06	Scaffold	TIGR-J._Craig_Venter_Institute	SAMN02953748
Coccidioides_posadasii_RMSCC_3488	454284	PRJNA17783	17783	Fungi	Ascomycetes	28.2111	46.3	GCA_000150055.1	-	-	-	ABBB01	9	10016	9964	2007/07/12	2015/06/29	Scaffold	Broad_Institute	SAMN02953688
Coccidioides_posadasii_RMSCC_2133	469470	PRJNA17763	17763	Fungi	Ascomycetes	27.9191	47	GCA_000150185.1	-	-	-	ABFM01	55	-	-	2007/11/08	2015/07/13	Scaffold	Broad_Institute	SAMN02953696
Coccidioides_posadasii_RMSCC_3700	469471	PRJNA17781	17781	Fungi	Ascomycetes	25.4862	48	GCA_000150215.1	-	-	-	ABFN01	243	-	-	2007/11/16	2015/07/13	Scaffold	Broad_Institute	SAMN02953697
Coccidioides_posadasii_CPA_0001	469472	PRJNA17793	17793	Fungi	Ascomycetes	28.6933	46.1	GCA_000150245.1	-	-	-	ABFO01	256	-	-	2007/11/08	2015/07/13	Scaffold	Broad_Institute	SAMN02953698
Coccidioides_posadasii_RMSCC_1037	490065	PRJNA17791	17791	Fungi	Ascomycetes	26.6594	46.8	GCA_000150555.1	-	-	-	ABIS01	635	-	-	2008/01/28	2015/07/13	Scaffold	Broad_Institute	SAMN02953712
Coccidioides_posadasii_RMSCC_1038	490066	PRJNA17785	17785	Fungi	Ascomycetes	26.1759	47.1	GCA_000150585.1	-	-	-	ABIT01	554	-	-	2008/01/28	2015/07/13	Scaffold	Broad_Institute	SAMN02953713
Coccidioides_posadasii_CPA_0020	490068	PRJNA17795	17795	Fungi	Ascomycetes	27.3473	46.8	GCA_000150615.1	-	-	-	ABIV01	624	-	-	2008/01/28	2015/07/13	Scaffold	Broad_Institute	SAMN02953714
Coccidioides_posadasii_CPA_0066	490069	PRJNA17797	17797	Fungi	Ascomycetes	27.7909	46.3	GCA_000150645.1	-	-	-	ABIW01	475	-	-	2008/02/06	2015/07/13	Scaffold	Broad_Institute	SAMN02953715
